morph_id,morph,position,in_cells,in_forms,language_id
komkakchingmantakM14,k aa,pre,1.sg.2.sg.nfut.aff; 1.sg.2.pl.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.sg.3.pl.nfut.aff; 1.pl.excl.3.sg.nfut.aff; 1.pl.excl.3.pl.nfut.aff,komkakchingmantak146; komkakchingmantak148; komkakchingmantak151; komkakchingmantak157; komkakchingmantak159; komkakchingmantak162; komkakchingmantak167,komkakchingmantak
komkakchingmantakM15,k e i,free,1.sg; 1.pl.excl,komkakchingmantak001; komkakchingmantak002,komkakchingmantak
komkakchingmantakM16,k i,post,1.pl.excl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.3.pl.fut.aff,komkakchingmantak010; komkakchingmantak018; komkakchingmantak021; komkakchingmantak029,komkakchingmantak
komkakchingmantakM17,k i,pre,1.pl.excl.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.3.sg.nfut.aff; 1.pl.excl.3.pl.nfut.aff,komkakchingmantak142; komkakchingmantak150; komkakchingmantak154; komkakchingmantak156; komkakchingmantak161; komkakchingmantak166,komkakchingmantak
komkakchingmantakM18,k i n,post,1.pl.excl.3.sg.fut.aff,komkakchingmantak025,komkakchingmantak
komkakchingmantakM19,m,post,1.sg.nfut.neg; 1.sg.2.sg.nfut.neg; 1.sg.2.pl.nfut.neg; 1.sg.2.pl.nfut.neg; 1.sg.3.sg.nfut.neg; 1.sg.3.pl.nfut.neg,komkakchingmantak215; komkakchingmantak222; komkakchingmantak225; komkakchingmantak228; komkakchingmantak238; komkakchingmantak241,komkakchingmantak
komkakchingmantakM20,m a,free,3.sg; 3.pl,komkakchingmantak006; komkakchingmantak007,komkakchingmantak
komkakchingmantakM21,m a,post,1.sg.nfut.neg; 1.pl.excl.nfut.neg; 1.sg.2.sg.nfut.neg; 1.sg.2.pl.nfut.neg; 1.sg.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.sg.3.sg.nfut.neg; 1.sg.3.pl.nfut.neg; 1.pl.excl.3.sg.nfut.neg; 1.pl.excl.3.pl.nfut.neg; 3.pl.nfut.neg; 3.pl.1.sg.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.pl.2.sg.nfut.neg; 3.pl.2.pl.nfut.neg; 3.pl.3.sg.nfut.neg; 3.pl.3.pl.nfut.neg,komkakchingmantak214; komkakchingmantak217; komkakchingmantak221; komkakchingmantak224; komkakchingmantak227; komkakchingmantak232; komkakchingmantak237; komkakchingmantak240; komkakchingmantak243; komkakchingmantak247; komkakchingmantak270; komkakchingmantak276; komkakchingmantak279; komkakchingmantak281; komkakchingmantak282; komkakchingmantak286; komkakchingmantak288; komkakchingmantak292; komkakchingmantak294,komkakchingmantak
komkakchingmantakM22,m a k,post,1.sg.nfut.neg; 1.pl.excl.nfut.neg; 1.pl.incl.nfut.neg; 1.sg.2.sg.nfut.neg; 1.sg.2.pl.nfut.neg; 1.sg.2.pl.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.sg.3.sg.nfut.neg; 1.sg.3.pl.nfut.neg; 1.pl.excl.3.sg.nfut.neg; 1.pl.incl.3.sg.nfut.neg; 1.pl.excl.3.pl.nfut.neg; 1.pl.incl.3.pl.nfut.neg; 2.sg.nfut.neg; 2.sg.nfut.neg; 2.pl.nfut.neg; 2.pl.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.sg.3.sg.nfut.neg; 2.sg.3.pl.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.pl.nfut.neg; 2.pl.3.pl.nfut.neg; 3.sg.nfut.neg; 3.pl.nfut.neg; 3.sg.1.sg.nfut.neg; 3.sg.1.pl.excl.nfut.neg; 3.sg.1.pl.incl.nfut.neg; 3.pl.1.sg.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.sg.2.sg.nfut.neg; 3.sg.2.pl.nfut.neg; 3.pl.2.sg.nfut.neg; 3.pl.2.pl.nfut.neg; 3.sg.3.sg.nfut.neg; 3.sg.3.pl.nfut.neg; 3.pl.3.sg.nfut.neg; 3.pl.3.pl.nfut.neg,komkakchingmantak213; komkakchingmantak216; komkakchingmantak219; komkakchingmantak220; komkakchingmantak223; komkakchingmantak226; komkakchingmantak229; komkakchingmantak233; komkakchingmantak234; komkakchingmantak236; komkakchingmantak239; komkakchingmantak242; komkakchingmantak245; komkakchingmantak246; komkakchingmantak248; komkakchingmantak249; komkakchingmantak250; komkakchingmantak251; komkakchingmantak252; komkakchingmantak253; komkakchingmantak254; komkakchingmantak255; komkakchingmantak256; komkakchingmantak257; komkakchingmantak258; komkakchingmantak259; komkakchingmantak260; komkakchingmantak261; komkakchingmantak262; komkakchingmantak263; komkakchingmantak264; komkakchingmantak265; komkakchingmantak266; komkakchingmantak267; komkakchingmantak268; komkakchingmantak269; komkakchingmantak272; komkakchingmantak273; komkakchingmantak274; komkakchingmantak275; komkakchingmantak277; komkakchingmantak278; komkakchingmantak280; komkakchingmantak283; komkakchingmantak284; komkakchingmantak285; komkakchingmantak287; komkakchingmantak289; komkakchingmantak290; komkakchingmantak291; komkakchingmantak293,komkakchingmantak
komkakchingmantakM23,m u,post,3.pl.nfut.neg,komkakchingmantak271,komkakchingmantak
komkakchingmantakM24,m u d a ŋ,pre,3.pl.1.pl.excl.fut.aff,komkakchingmantak060,komkakchingmantak
